Hacienda Hotel		2013-05-05	2	We've stayed at plenty hotels but this one was not clear nor did it look clean. It was too rustic and the halls were dingy looking. It was just alright for a one night stay but I wouldn't recommend it.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-05-02	4	The staff was very accommodating. We arrived an hour before check in time, which wasn't a problem at all. We were able to choose the location of our room and were given a frig on our request. The room was clean, bed was comfortable and pillows were great! -newline-  -newline- I would definitely stay there again.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-05-02	3	Room was clean....Sheets and comforter were white, -newline- (which is a nice Touch in the age of bedbug paranoia) -newline- Whater pressure was nice and and the shuttle to LAX -newline- ran on time....never tried the food, but the staff was friendly...no complaints here. 3 stars is accurate. Grocery store nearby, but not refrigerator.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-04-16	1	i cant comment on a lot since i wasn't in the room long enough to even sit down. -newline-  -newline- i should have gotten a hint when i couldn't find my room. i didn't know the elevator had a mind of its own and is a gamble if it actually goes to your floor and if it does go to your floor...the door may not open. -newline-  -newline- when i turned on the a/c, it blew warm air. after i went to get some ice... i finally found a working ice machine on the 6th floor (i am on 2nd floor), i returned to a hot room. i come to learn that there is no a/c in the hotel! -newline-  -newline- after about 45 min and $30/night more...i am in a nice cool hotel room, with free parking to boot! -newline-  -newline- AVOID THIS PLACE!	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-04-13	3	Many niced things like common areas to spend time with our family, but pool closes at dusk and was not very clean. Rooms also not overly clean, but acceptable. No coffee, fridge or microwave in room. No a/c in the building! Nothing free in the morning (breakfast, coffee) Coffee cost $4 at the restaurant on site. If I am looking there again, I will look specifically for those missing amenities we expect to be there and consider what they are worth. Did shuttle us to and from LAX without any trouble	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-04-04	3	Parochial far from hotel otherwise hotel is convenient to everything nice staff   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-03-29	3	Checked in and got to my room. it was nice and easy to find. good places around the area as well as room service from the restaurant downstairs by the lobby. Gas stations nearby, IHOP, Starbucks, Chase, Five Guys,Rubios, and a Ralphs all right across the street. Staff was helpful.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-03-27	2	No coffee in room or lobby had to go to attached hotel $3.00! (& coffee was horrible)....I had to wait over an hour for airport shuttle. Staff was not friendly or very helpful. Not a good overall experience.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-03-14	1	Poor experience all round. One of the 2 elevators was taken "out of service" for a "major upgrade" (leaving 1 slow elevator covering 9 floors, UGLY!), the air-conditioning did not work (a call to maintenance said "it's heat only", despite our room being in the high 80s, and the hallway in the 60s... something's fishy). Our first room was not what we'd booked (small bed, and smelt of stale cigarette smoke). H/T to Cameron for sorting out that part, so at least we got the right bed - had we not, the wife and I would have been sleeping in separate areas of the room due to the oppressive heat in the 8th floor of the South Tower. Had to open the door to the outside, and deal with the noise of the highway to somewhat mitigate the heat, the rusty safety railing made me stay well away from looking out though! -newline-  -newline- Needless to say, not what we wanted after a red-eye flight from Fiji and a full day's air travel the next day. Avoid if you value your sanity. Our previous stay at La Quinta was much better for around the same spend (oh, and got free breakfast there too, not here!)	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-03-13	4	The hotel shuttle bus is available from LAX airport. -newline- There are many places such as restaurants, cafes, and supermarket near the hotel. I love the diner in the hotel. The humbeger is huge and delicious! The room is large enough but a little bit dark for me.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2013-03-09	3	Good hotel for what we needed- a night stay after coming off a late night flight. The hotel is just a bit old- for example, our tap in the bathroom sink had come away from sink but the staff were great and said they would fix it ASAP. But if you need just a night or more to make your travel to and from the airport easier its great. Plus free shuttle bus to and from the airport there are also lots of places to eat close by.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-11-15	5	Very close to the testing center, close to shops, and eateries! Nice, clean place, and you really cannot beat the price! :)   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-11-13	2	The Pro's -newline- -Only 5 minutes from the terminal -newline- -Free Shuttle -newline-  -newline- The Con's -newline- -Annex building is not up to bar with the rest of the facility -newline- -Staff originally issued me keys to a room that was already in use. -newline-  -newline- Other Thoughts -newline- -at night they only have 1 check in agent. I had to wait half an hour just to be checked in. -newline- -wifi is provided free, but the access key is not provided in their pamphlet, you must contact the front desk to get it. -newline-  -newline- Bottom line: For the price, I expect a great deal more out of a hotel than to be placed in a rickety annex building with elevators that give the impression that they will be giving out at any moment.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-11-09	3	More than a little shopworn, and it's clean enough, and shuttle service is prompt and courteous.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-11-08	3	Staff was not friendly nor helpful. Bathroom was dirty on check in. Positive restaurant and club on site so no need to go far. You have to pay for parking so that should be disclosed on site. Parking across the street.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-11-07	3	it was nice. elevator was very small and staff leaves room service laying around in the stair wells and such.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-11-05	1	Check in was delayed due to the previous person had not checked out and we were not notified. Had to change rooms upon check in. The noise level during the a.m. hours were horriable. 3.a.m. noise from hall way, room next door and outside at the pool kept us up. I would not ever encourage anybody else to stay there. Very dissapointed.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-10-22	5	This hotel is beautiful--relaxing courtyards, clean and modern common areas, fun bar, yummy restaurant, and friendly staff. We could have remained in the hotel for our entire stay and had a relaxing weekend. Across the street there are a large selection of restaurants, a pharmacy, a grocery store, coffee shops--everything one might need. We were worried about the air traffic noise because it's only a half mile from the airport, but we didn't hear a thing. We will definitely stay there again!	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-10-15	4	GREAT LOCATION NEAR LAX, DANCING NIGHTLY ON SITE. VERY OLD TV (NEEDS TO BE REPLACED) OTHER WISE GREAT. WILL GO BACK.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-10-13	3	Fast pickup by shuttle, fast check-in, clean room, very pleasant staff.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-10-03	1	The lady at the front desk was very very rude. Maybe she was having a bad day, I don't know but she was very very unwelcoming. As soon as we got into our room we were hit with a strong hit wind of air that smelled like an old wet moldy carpet. We got only two towels in the bathroom- no hand towels or face towels. The bath tub was filthy! There were dark moldy slimy spots in the tub and only one soap, in a room that's supposed to be a double room. The floors made loud squeaky noises when you walk. The floor was so bad that it shook the entertainment stand- old stand with 24 inch tube television that turned on on its own. The ceiling had cracks and small leaks. The sheets were clean, I guess. I don't recommend this hotel, specially at 100/night.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-09-29	4	Close to airport, great prices, big parking lot. Needs another elevator, is too slow.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-09-21	2	Travelling for business, usually stay at value chains like Holiday Inn. This room was cleaned to the best of their ability, but it's age prevented real clean. Rough edges on old finishes and tilework make it a bit grungy feeling. -newline-  -newline- No blower in room, just central air, left it feeling a it warm and stuffy. No view at all, high windows. Fixtures and amenities just old. -newline-  -newline- A group of aging bikers rolled in to party and see LA. It was probably perfect for them. For my needs, no repeat performance will be scheduled.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-09-20	4	The staff were very friendly and helpful. Rooms were average size, but just right. Only had one problem and that was with the a/c, but only because Cali was having a heat wave when I went. Nice location and easy to get in and out of the hotel. Parking was also easy in and out. Had a wonderful stay!	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-09-04	5	Everything about the Hotel was great. Starting from the Airport Shuttle drivers, security guy at the parking lot from Iran was very friendly . I see my self staying at this Hotel Again whenever i visit California   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-09-03	4	This hotel is very close to LAX and manhattan, hermosa, and redondo beaches. I was staying for 2 nights only and was able to get my business done and have some fun at the beach without wasting much time traveling.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-31	4	Free shutte, clean room, nice staff - great for a quick stay after a long day of traveling into -newline- Lax.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-27	4	Nice older but well kept hotel. Clean and comfortable with nice staff!   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-25	2	The person at the front desk was NOT polite at all. There were two elevators and only one worked. Due to the amount of traffic using the elevators it took 10-15 minutes for it to arrive. On day of check out, the only elevator that was working was STUCK. Good thing I was able to take the stairs down 9 flights of stairs with luggage! Found out that the elevator that is not in use has been out of service for TWO YEARS!!!!! The staff when checking out was unpleasant also. Parking is away from the hotel.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-25	3	it would be great if the hotel can have facilities for boiling hot water, like a small electric kettle in the room, which doesn't cost much. The staff was quite friendly. The lift was finally repaired which helped a lot. The location was good. I booked and paid for the hotel in advance, yet it required me to deposit an amount via my credit card...I just hope the hotel will refund this amount as it promised, to my credit card.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-23	3	I got there and even know was a big line for check in went fast,$115+$8 for parking for just one night was a little to over charge if you go into the place and it feel like air condition was not working and it was the smell of a old building also the bathroom was not well clean,location is all it have.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-15	4	My wife and I enjoy staying at the Hacienda very much. We have had to travel from Australia to LAX on a few occasions, and we love to stop for a day or so at the Hacienda to recuperate after a very long flight . The restaurant we particularly enjoy, as the food is excellent , service good, and prices are very reasonable.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-14	3	Nice room...great view,ask for south tower ,wi-fi slow..no Frig or Micro....   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-07	4	The hotel is minutes from LAX and has more character than most airport hotels. Sunday night salsa night? What a bunch of unexpected fun. Prime rib in 24 cafe was predictably mediocre. Looked good on the menu and resto was clean and well-staffed. Overall, I really found this hotel very relaxing and convenient. Peace	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-08-01	1	Found hair on towel and the towels were sort of worn out. -newline- Socks from previous visitor hanging on the lamp . -newline- Candy wrappers on the floor. -newline- Worn TV remote: you could not see most key's labels (number's are easy to guess; not the rest) -newline- No cold water in bathroom's sink; once it got hot have no way to control the temperature. -newline- 3 stars is MISLEADING. At least the wake-up call came on time!	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-31	4	The hotel was fairly close to LAX and it has a free shuttle service which was great!! The bed was pretty uncomfortable and there was no in-room fridge which would have bothered me more if I was there for more than one night. The staff was really friendly and helpful, the resteraunt was pretty good, the bar was pretty good, and the overall style was worth the money for a near airport hotel.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-29	3	We had a very short stay, but the beds were very comfy. The rooms are on the small side and the batherooms are very small, but the rooms were clean. The hotel is old and unique with 3 or so steps going up and down on the different floors. While unique, it is also difficult to carry luggage up and down. There is a great cafe attached to the hotel, as well as a barbeque restaurant. Close to LAX.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-27	1	Waited the hotel shuttle bus 40 minute in the airport. The hotel staff (operator) was not very nice.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-26	4	Checked in late, enjoyed delicious dinner at hotel's Carrasco's restaurant. Recommend the hot red chili enchiladas, chicken Caesar salad and cup of soup for the day. Elevator worked great -parking was very secure off Holly St., needs hotel room card key to get in and out of. Classic window style& clean, warm southwestern decor. Felt like we were in a classic Californian movie.Water/heat pressure worked fine for our room was 8 stories up. We'd definately go back to stay. Convenient location to airport ! The telephone push buttons were kaput but could call outside just not to front desk. Clock radio/alarm worked just fine. Classic, wonderful and beautiful. Lobby really cool.Reminded me of my childhood days when my mother took me up to L.A. I'd go back in a heartbeat. Thanks, George. Do you know the way to San Jose? Nice folks, clean and relaxing Mediterranean style patios. Bring your dancing shoes for their bar has a big dance floor and watched couples doing the cha cha and such. A very fun place for sure. Wish we spent more time there.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-18	4	Large hotel, friendly reception staff and cleaners. Close to LAX, and shuttle service was fine. -newline- The room and hallway beginning to look a little tired. Beautiful courtyards, pool, etc. -newline- The breakfast was good, but service slow.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-10	4	I really love my 5 days stay there. The staff -newline- Was great.. Only 2 bad thing.. -newline- They only had 1 elevator and that SUCK..U -newline- It was crazy . They needed to get that DARN -newline- evevator fix. And the maids were very LOUD!!! -newline- When you are sleeping the DArn doors are repeatly -newline- being slamed.. I hated that I could not sleep!! -newline- Other then that I really enjoyed my stay.. -newline- Dr. Starrlar watts -newline- 07/12	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-10	1	1. hotel clerk snappy -newline- 2. cracked tub and walls in room -newline- 3. dirty carpet -newline- 4. paint peeling off the walls -newline- 5. pool closed -newline- 6. smelled like urine and smoke -newline- 7. pillows and bedding lumpy -newline- 8. white cream on the tv remote -newline- 9. chairs in room old and dirty -newline- 10. extremely small room -newline- 11. hallways smelled like urine and alcohol -newline- 12. elevators only 3 people could fit extremely small -newline- 13. cracked tiles in bathroom and mirror cracked and black stuff growing in cracks -newline- 14. cheap thin towels -newline- 15. walls slimy and grimy	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-09	3	The hotel was great and very clean, but there was a charge of $42 and $50. The 50 got removed (probably security deposit). So i called on the 42, and the manager said she would refund it to me (just a mess up), but she charged be ANOTHER $42, so on my card statements it says i owed them another $92 ontop of the hotel charge.... Soo	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-09	4	Thos place was a great deal. ..Close to LAX....great places to eat nearby.I met some really cool people that have been coming to this same hotel for years and we all agreed that the only drawback are the elevators (a little slow)....other than that, everything was great.I would come here again if my path in life takes me here.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-07-02	1	Staff wasn't real helpful, had no amenities at all. We had to pay for everything. The room was very small and not very comfortable. Didn't even have a coffee pot in the room. Had to get the room key reset 3 times. It is in a very good location and plenty of restaurants within walking distance.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-06-18	5	Good location. The shuttle was quick from LAX. I will stay there again.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-28	4	Magnific trip and we'll come soon again Top hotel -newline- Room comfort, Staff and location OK   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-28	4	I was greeted with a professional smile and handed a clean room. I had a few meals at the restaurant, a drink at the bar, with food and staff well above average. Shuttle service to the nearby airport is free. Great buy for the price with restaurants and a grocer across the street.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-23	2	If you are just looking for a quick stop before taking off or if you arrived late in the night at LAX,[ my case], then this is your place. I spend literally just the nights ( 2) not more thant ten hours, iin that hotel. But If you are looking just for a littel confort look for different place. I sleep ok almost on every surface but the bed and the pillos are not to confertable. for a comfortable two-night stay, try someone else. The bed was uncomfortable, the room was clean enough and the service was OK. $8 to park and there is free wifi. For the price, not really worth it.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-22	4	perfect short stop over, comfortable, short trip to Airport,   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-07	4	For the price and location near LAX, it's a great find.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-06	3	We basically wanted a place near LAX for an early AM flight for a fair price, and we were not disappointed. The bedding and bed were very comfortable. The common areas of the hotel were nicer than we expected but the rooms only standard. We would stay there again under similar circumstances.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-05	1	Honestly.... I hope I save you some time. This hotel is awful. Staff is bad.. Rooms are outdated. The parking is awful and our TV didnt even work. I have nothing positive to say about this place. Spend the extra $20 on any other hotel but this one. Blah!	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-04	4	This place is a lovely old hotel, well-run, good front-desk staff and concierges, friendly shuttle-drivers...clean comfy rooms. It's only about 10 minutes from LAX by shuttle/car ~ close enough for efficiency but far enough not to hear the roars. Nice pool and gardens, gorgeous tiled courtyards with fountains. Right across the street from a very good 24-hour supermarket (Ralph's), a Walgreen's and a wide variety of eateries. I will definitely stay there when in LA and particularly when I need to be near LAX. This place is very good value for the money.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-03	4	Like it very much... !!!...would choose same place for next trip.... wonderin about secure deposit though...!!!...   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-05-02	4	It's an older hotel, but clean and well-kept. A/C worked well, and it is so close to LAX that it takes away the stress of getting up and fighting a lot of LA traffic on the morning of the flight out.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-04-30	4	The hotel was charming, clean and comfortable. The shuttle service to the airport was efficient. We had a wonderful time and will certainly stay here again.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-04-28	2	Overall the hotel is in a good location but the hotel room has a weird smell which we did not like.   	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-04-27	2	The hotel is in a fairly convenient location and is in fairly good condition, just a little worn around the edges. We found out at check in that we would be charged an additional $8 per day for parking, what they didn't tell us is their parking lots are constantly full! We came back at 11pm after our first full day and found the lot full with 4 or 5 other hapless guests driving around in circles! Ended up parking on the street where some dirtbag stole the valve stem caps off our rental car. Only other issue was the bathtub drain. Problem is it didn't.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-04-25	3	My husband left his billfold on the shuttle and your driver took the extra effort to bring it to the airport and even offered me his cell phone to locate my husband as he was headed back to the hotel. You can't ask for better honest folks than that....	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-04-18	2	Hotel staff was friendly and helpful. It is pretty close to the airport w/a 24hr shuttle to/from so that is super convenient. -newline- The hotel itself was lacking. They were painting parts of it when I arrived which will help but other areas, my room especially were not up to my standard. -newline- Upon first glance the room looked spiffy but as I settled in, I noticed things that should be taken care of... The paint by the windows was bubbled and peeling; there was a crack in the ceiling by the window; the window had been covered with some kind of film (probably to help keep the room cool) but it was bubbled and peeling. -newline- The thermostat did not give you an option of heat or A/C... I ended up opening a window... Def needs updating. -newline- The bathroom was clean but when they renovated it they failed to replace the faucets (which made a horrific squealing sound when you turned on the shower/tub- I'm sure the people next to me appreciated that when I showered at 3am!). The knob to turn the bath into a shower leaked profusely! The sink had old faucets too which also squeaked but not like the banshee-sounding shower! The mirror needs replaced. Period. It had black and brown age spots ALL over it giving the bathroom a feeling of uncleanliness! -newline- The bath towels were a dingy grey and old... -newline- The lock and key fob were a great pain! I stood outside my room for 5mins trying to get the lock to register the key... It was that touchy! -newline- Overall, it looks like they are in the process of renovating, and not completely finished... Parts were nice and parts were very poor. -newline- Like I said, they're trying but they're falling short... Not worth what I paid for the room.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
Hacienda Hotel		2012-04-15	4	I only spent one night at the hotel. There was a free shuttle from the airport . My wait was about 20 minutes - OK. The room was clean and there is a nice restaurant attached plus a supermarket just across the street. The internet connection was free and good, the room was clean and quiet; the bed was comfortable and there was a fitness room in the hotel. Too bad about no coffee maker in the rooms as that would have made the stay even more enjoyable. All in it was a nice place and I recommend it.	<span itemprop="streetAddress">525 N Sepulveda Blvd., </span><span itemprop="addressLocality">El Segundo</span>, <span itemprop="addressRegion">CA</span> <span itemprop="postalCode">90245</span>
